Crop,N,P,K,Temperature,Humidity,pH,Rainfall,State,Season,Price
cotton,104,50,15,25.43449624188876,79.8812947605226,7.991129803713632,88.52174672263894,Karnataka,Rabi,80.21
maize,96,58,15,25.6708230099646,60.86862680184055,5.845451525072165,102.82176202893129,Maharashtra,Rabi,106.56
maize,71,48,15,21.3415272967977,64.78859191077919,6.127586478744394,112.23389514855103,Uttar Pradesh,Kharif,40.45
jute,86,44,44,24.209905444922878,86.15589682534312,6.5301508660847185,176.1437712162094,Punjab,Kharif,120.63
jute,77,56,41,26.975896997592635,87.96048818937632,6.5563040383751705,182.06717772441303,Punjab,Post-Monsoon,238.9
coffee,110,31,27,22.476181661434655,68.65814679870928,6.845036333308311,196.40804912618063,Tamil Nadu,Post-Monsoon,261.3
cotton,136,56,24,26.898218093765724,80.74192893471223,7.361536831491534,119.23631646873712,Maharashtra,Post-Monsoon,278.53
rice,97,35,42,27.505444033056378,85.38451902621844,6.639396347266003,211.0288061610973,Maharashtra,Post-Monsoon,288.04
cotton,137,46,18,25.250400782768867,75.3486870136345,6.027038738748825,60.127170873468636,Andhra Pradesh,Post-Monsoon,274.01
coffee,84,33,28,23.23381184759189,64.86796973015474,7.0183806224416925,171.77416604725764,West Bengal,Kharif,180.99
maize,61,40,20,18.105818925979943,64.31475701904733,5.704187240139151,66.50521798830387,Punjab,Zaid,263.82
maize,61,54,15,22.450690545373238,72.36375323449947,6.451750674651937,107.63332941528665,Andhra Pradesh,Zaid,130.61
rice,76,56,35,29.013243715166453,80.19626045049674,5.691225174378371,201.89275487733727,West Bengal,Kharif,264.44
jute,86,56,40,23.584362367691455,85.16734713925995,6.475342950051486,203.65951871199167,Tamil Nadu,Rabi,235.08
jute,94,43,43,25.668895681150566,87.32997210568793,6.224644725962202,241.1909410376025,Andhra Pradesh,Kharif,155.28
jute,82,56,44,24.276022726643312,88.63560392445581,6.828613823292409,230.7338924120022,Andhra Pradesh,Rabi,49.04
maize,96,52,17,20.30488719700456,55.146040025470484,6.3573455388025755,101.86496723525502,Tamil Nadu,Kharif,218.93
coffee,101,25,32,26.858298759601453,60.93731609898495,6.286471137531163,141.15730177172858,Uttar Pradesh,Zaid,199.81
maize,76,47,18,25.782282434648664,61.132488661456385,6.233025382150239,63.00445322583298,Tamil Nadu,Rabi,249.54
rice,62,37,40,22.293558730849593,85.19253160364185,7.049713688096696,212.9915975301954,Punjab,Rabi,75.89
coffee,82,30,26,24.4403823888755,63.445194375737955,7.495595241689507,149.66547159221406,Karnataka,Zaid,285.67
coffee,97,25,25,25.537948675395562,57.028515109480594,7.098886659792887,131.06617231368682,Uttar Pradesh,Zaid,206.56
coffee,87,38,26,27.8213961376044,62.812037304880505,6.143518048543707,197.30275413225507,Andhra Pradesh,Rabi,228.32
rice,72,42,36,28.479515125836947,78.45937403675738,5.598767144757405,239.77946378886566,Andhra Pradesh,Zaid,205.34
rice,70,41,44,20.437150544439103,86.05349630049662,5.2268980050410105,243.7589073209979,West Bengal,Post-Monsoon,33.94
coffee,105,26,29,25.782307794779808,53.72786842955752,6.792081093098963,160.28464635410788,Uttar Pradesh,Kharif,120.42
rice,86,44,43,29.714699060403113,81.42457796119344,6.3281678887092365,198.90030971647906,Tamil Nadu,Rabi,173.54
rice,63,53,39,21.712468034950806,84.48958676256603,6.418236601835108,275.764434833333,Karnataka,Kharif,150.03
cotton,104,52,18,22.036529256519355,76.37336309719524,6.376650182272672,106.26059547251901,Andhra Pradesh,Post-Monsoon,208.55
jute,74,52,43,24.744567824018734,81.3166733858243,6.0323767662343055,201.7432021480805,West Bengal,Zaid,221.82
coffee,114,24,34,26.50393669000235,69.68230725501911,6.8189162144490325,152.32512833656835,Maharashtra,Zaid,199.07
jute,97,49,38,24.312568994200586,86.89089273105903,6.269639379774556,212.74425724226,West Bengal,Rabi,57.05
maize,65,46,21,27.542169937514878,69.27614022413184,6.055060008750805,62.623087508901506,West Bengal,Zaid,175.47
maize,75,54,23,23.248012756037078,72.65775809280909,6.7744356909623455,101.02686141013746,Tamil Nadu,Kharif,152.81
rice,84,47,43,25.177377287250277,83.78898283698645,6.343562783594377,278.2357877138255,Andhra Pradesh,Zaid,253.66
rice,90,44,36,26.786193548433424,88.52406404163594,5.305249070528226,181.04873018983272,Uttar Pradesh,Kharif,66.24
cotton,130,48,20,30.62878211833634,80.00651006579912,7.263411577272994,111.5966484975297,Maharashtra,Post-Monsoon,245.83
cotton,127,55,23,29.81654867432534,73.0091395462376,6.052017519621783,89.5133922148881,Uttar Pradesh,Rabi,283.86
jute,96,42,36,24.6432300562093,85.40560357593665,6.845219527064036,227.2649204756713,Punjab,Post-Monsoon,163.28
rice,66,57,39,27.846482377026614,77.56433538204313,5.717955184572228,215.46756682329266,Tamil Nadu,Post-Monsoon,181.8
maize,80,44,19,23.054090285435766,66.09715715888441,6.8257780472243175,103.71314211902032,Punjab,Zaid,145.54
cotton,107,41,16,26.224648506698134,73.20900200396696,6.432635903016778,112.16388012935309,West Bengal,Kharif,110.67
maize,71,44,21,24.020765106375666,62.41543509876078,5.910312347454975,73.6094562388295,Punjab,Kharif,152.7
jute,66,58,39,25.767027761440144,88.99437759689759,7.3484467564542975,176.68356935078884,Maharashtra,Zaid,54.7
rice,67,36,38,23.84445148043264,80.95767721215748,5.663318416516635,220.07147925615365,Karnataka,Rabi,261.27
coffee,112,25,28,22.368947338726652,65.17708013457884,6.02980419143466,186.47026840994693,Tamil Nadu,Post-Monsoon,121.04
coffee,119,22,33,27.434384074684594,51.343932370395606,6.431408701266683,132.4932597704003,Andhra Pradesh,Zaid,60.71
cotton,129,41,17,29.843622877984586,83.47415912570794,7.133754716896163,69.4650934364473,Tamil Nadu,Rabi,42.17
jute,87,48,36,27.341127366477693,83.74172375577002,6.072232821375504,191.1545388430821,Uttar Pradesh,Kharif,174.11
coffee,110,23,32,24.009885282977322,63.415979043869186,7.492707303747967,195.02232870845035,Maharashtra,Rabi,291.63
maize,93,47,16,22.598279291596725,61.62295774344994,6.015979220938816,97.42922260710695,West Bengal,Post-Monsoon,126.61
rice,98,57,42,26.60369045189141,84.20202406738166,6.857336429496054,210.47107535336107,Karnataka,Zaid,114.83
cotton,121,45,16,23.903930360227246,79.43762072927818,7.681714378714711,92.39664602009489,Maharashtra,Zaid,151.85
cotton,105,45,20,28.732427875081566,70.85948995336126,7.055688301364223,67.29012096319971,Maharashtra,Post-Monsoon,204.94
jute,72,51,35,28.44706471954312,79.50614180451215,7.46440002858488,201.66947423957026,Karnataka,Kharif,81.0
cotton,113,38,22,23.840484620175815,75.2756871646582,6.947430283154944,80.50371555591965,Andhra Pradesh,Post-Monsoon,181.44
rice,82,47,43,28.628281100085108,78.00903147864095,7.416603474521471,298.48848891013455,Andhra Pradesh,Post-Monsoon,215.11
maize,67,35,23,21.41559118577858,66.76925848567363,7.155284689397287,73.74138280882889,Andhra Pradesh,Post-Monsoon,32.81
rice,72,57,44,24.171962180739975,76.1792915004889,6.007869619903486,194.63887908398505,Tamil Nadu,Post-Monsoon,40.22
cotton,102,39,22,25.80740244746483,81.26193301672932,7.365201555204739,99.02051131879293,Uttar Pradesh,Post-Monsoon,27.72
coffee,86,33,33,22.813693253615135,65.11177044277149,6.7297123821777305,122.56043053497905,West Bengal,Rabi,238.92
jute,92,39,42,23.761693189237867,86.04768526108604,6.8349831165343735,228.83369482200368,West Bengal,Kharif,118.64
maize,99,57,16,27.868138040451598,61.405590996713975,5.810249501718363,81.95407216951281,Andhra Pradesh,Post-Monsoon,25.4
cotton,114,59,16,24.87703696472344,82.48426324568135,7.890550973712013,112.92119636987397,Tamil Nadu,Rabi,129.58
coffee,108,35,33,24.252335250520712,53.72083250867492,6.733592941216336,130.80699987659762,Andhra Pradesh,Rabi,184.34
jute,88,52,36,25.89733301271581,86.66423253439166,7.380133949778347,170.40204362777968,Tamil Nadu,Kharif,263.56
cotton,122,58,19,23.10664579514184,73.95400504395144,6.262101747354098,113.7582342116431,Punjab,Zaid,47.66
jute,98,35,42,24.1476630988176,84.21174552222647,6.847989029413978,167.1217436515782,West Bengal,Rabi,102.55
jute,82,45,35,27.447218445347797,78.65459475579269,7.091943432142656,227.27190092049642,Andhra Pradesh,Rabi,233.51
coffee,94,21,26,25.35386529198727,53.62019014195175,6.709774619849715,141.94862631120938,Karnataka,Zaid,224.33
cotton,111,36,22,27.350945184774503,76.31612878376812,6.292872714388972,106.84625074561482,Uttar Pradesh,Post-Monsoon,271.51
coffee,102,33,31,26.929808100632478,51.11449732319494,7.172836630131866,144.2730795161895,Maharashtra,Rabi,58.59
jute,77,41,40,26.393668736093087,84.7917641743784,7.071328696619545,163.71131777431364,Karnataka,Zaid,192.74
rice,71,43,43,22.60892824645662,84.68354050827365,7.29819612390512,199.91749599832895,Maharashtra,Post-Monsoon,72.99
jute,85,46,42,26.036031641265247,84.38301983712822,6.806589296588521,155.71518271180105,Tamil Nadu,Rabi,121.54
rice,71,55,41,28.88173130325763,85.01492357014769,6.474906109105198,197.88787121884593,Maharashtra,Post-Monsoon,117.68
maize,87,38,23,22.224842809496963,67.86999826698866,7.118426719152323,101.16853903220597,Karnataka,Post-Monsoon,178.1
rice,90,41,36,21.33542007870919,88.25879581309215,6.774622075641975,248.56928115293448,Uttar Pradesh,Rabi,110.93
cotton,129,45,19,30.921741305571757,72.28048392519091,7.913488457284006,119.91134404800817,Karnataka,Post-Monsoon,24.06
jute,73,42,43,24.347740398652284,81.95757404732302,7.2668649142689645,195.8563087700731,Maharashtra,Rabi,114.07
cotton,105,42,20,27.492599813339645,84.51208286600018,6.581872622648397,111.88944961963114,Punjab,Rabi,118.26
maize,78,41,21,24.231910845463716,69.57098175423317,7.417279396327869,82.50938776368669,Punjab,Post-Monsoon,163.24
coffee,86,32,27,22.353049332213004,55.485823693611394,6.167402439635978,152.35824287716295,Uttar Pradesh,Post-Monsoon,46.15
coffee,103,30,27,24.177080359335733,69.03104471566601,6.82882273779173,135.39936680291092,Andhra Pradesh,Post-Monsoon,152.22
rice,91,58,38,27.182195389832124,82.79103195866443,6.0799769025180375,289.8593946477533,Uttar Pradesh,Zaid,200.86
coffee,116,26,31,25.139319924731346,60.63946153252498,6.737966675970311,156.71028088522743,Punjab,Post-Monsoon,236.88
coffee,100,24,33,22.81341566522965,67.59159205135794,7.294325016206314,139.49141583134124,West Bengal,Rabi,53.1
maize,65,45,21,20.153079821239356,69.07517482050773,5.6626326143938845,85.98384705547836,Andhra Pradesh,Zaid,139.72
cotton,113,56,17,31.837707156191605,72.32918544318832,7.196732680554927,79.6861357873013,Uttar Pradesh,Rabi,57.21
cotton,128,56,15,22.324308751595108,77.65591888182556,6.4379657127216,116.99967261845995,Andhra Pradesh,Zaid,218.95
rice,89,44,41,22.379873444579204,88.38597817026616,6.467214915853522,181.50744586352312,West Bengal,Rabi,116.92
jute,74,54,41,25.0017976928714,81.55844030727431,6.598739151447512,151.59593757167173,Karnataka,Post-Monsoon,208.98
rice,94,56,39,21.72310886267098,84.14566557726579,5.111328064163212,226.54526541763173,Tamil Nadu,Post-Monsoon,270.57
jute,90,51,44,29.690359186202738,76.15841585457672,6.408602121506663,175.13199321300564,Tamil Nadu,Kharif,267.88
cotton,108,41,24,26.675966737668176,71.7264445657917,6.6704545146926435,82.4298550933216,Karnataka,Zaid,116.71
jute,81,57,37,25.266977765831964,79.83132785399592,7.166772773837039,180.83815216890073,Maharashtra,Kharif,23.92
jute,67,57,38,26.34534323006533,78.51863001201427,7.4723750168946035,174.67442304055885,Punjab,Post-Monsoon,233.65
jute,65,35,37,26.009724280542475,81.03445863787634,6.47942704120743,231.19213758063103,West Bengal,Zaid,136.49
cotton,108,45,18,30.537189522379485,82.85524465871487,6.989294522128516,99.67927356999883,Tamil Nadu,Rabi,108.11
jute,60,54,35,24.002870645477874,79.72866749053307,6.677227001251136,169.33501093064118,Uttar Pradesh,Kharif,231.57
coffee,91,36,29,22.585257917399176,68.38954753394597,7.223562778942365,166.98587530526933,West Bengal,Kharif,56.5
maize,83,35,23,22.973186838762068,72.71734523538754,6.828908815061117,77.317981827666,Uttar Pradesh,Zaid,32.21
maize,74,54,24,21.905759921708672,69.65626842524317,6.786881443112606,102.85767134621136,Uttar Pradesh,Rabi,116.24
jute,71,43,43,23.467138051520696,86.073444417758,7.274961654224997,219.52796350911728,Karnataka,Post-Monsoon,97.7
maize,69,54,16,21.719613715766332,57.866271790727936,7.497593412230778,99.46910811286182,Maharashtra,Rabi,97.44
maize,74,40,15,22.605235148599114,68.48719647940943,7.064698337854166,99.90494876883037,Andhra Pradesh,Rabi,27.33
maize,84,40,23,24.05390347271206,55.733323762990054,5.921638725941861,70.58074565174533,West Bengal,Rabi,111.84
jute,70,58,43,23.088707892751774,78.8586341563801,6.038083417579263,236.12433354144903,Andhra Pradesh,Kharif,75.65
rice,74,47,39,23.983841229096683,80.37937241504048,5.823335121544288,248.4211981223326,Uttar Pradesh,Post-Monsoon,129.57
cotton,134,44,18,24.847078199765914,82.5879655766957,7.1964787223500775,65.00252015864763,West Bengal,Post-Monsoon,128.42
jute,82,41,43,23.278837272872455,80.70395608915774,6.6917833508654505,240.4764941915334,Punjab,Kharif,274.34
jute,69,55,39,24.918578397359806,78.84803532713548,7.109270579580748,244.05528605174857,Andhra Pradesh,Post-Monsoon,57.34
maize,84,43,17,24.405727378426995,59.25314513480113,5.7481580095999325,96.9782834248374,Andhra Pradesh,Zaid,202.49
maize,97,44,17,25.02104337388145,63.38674232515683,7.438373707903202,60.02933807359788,Punjab,Zaid,208.78
rice,88,57,36,24.015715934019738,89.7944925101026,6.634617793252318,290.0801780652798,Tamil Nadu,Zaid,87.43
coffee,82,27,32,23.27005462001765,68.93441556105888,6.065368633516889,191.18864114973633,Maharashtra,Rabi,146.4
rice,88,40,37,28.700479803284246,88.56032386299934,6.46383751598313,294.7610139059907,Tamil Nadu,Rabi,212.59
rice,63,35,41,26.674446064082602,76.49057090950109,5.2368029474455575,184.96745440977875,Uttar Pradesh,Post-Monsoon,172.49
coffee,94,39,26,27.391225703143274,63.46445686725995,6.894930807938257,145.0459282976094,Andhra Pradesh,Rabi,261.59
coffee,98,31,29,26.587511771447623,65.52822960957818,7.0886095575208286,183.2373012115196,Uttar Pradesh,Rabi,187.5
maize,62,36,19,27.167931321712054,60.977440603571196,5.664878558322117,93.76531361639772,Andhra Pradesh,Rabi,155.24
jute,63,39,38,28.45387985389879,87.47907087259209,7.032222719502597,184.90348988819332,Punjab,Kharif,88.3
rice,98,50,41,21.57866667576744,77.21158220606101,6.408275584388542,267.2954122918237,Tamil Nadu,Rabi,273.27
jute,87,56,39,29.968317650533546,77.35196222365846,7.260177375733206,208.6945556103401,Tamil Nadu,Post-Monsoon,209.92
rice,98,39,44,29.5493707175827,80.73325695842952,5.607678629326696,261.25098168388615,Andhra Pradesh,Post-Monsoon,42.61
coffee,99,38,30,25.09565658008949,63.280699829361474,6.9903933778403236,173.6688753481649,Andhra Pradesh,Kharif,109.86
jute,62,49,36,28.178955258710626,86.79327268751771,7.0040216174887,161.79524247149755,Maharashtra,Kharif,52.88
maize,80,47,24,24.998926473544685,69.62416879105209,6.529524697623813,104.44870590731594,Uttar Pradesh,Kharif,167.97
jute,71,38,37,29.093363164501135,78.99691826091896,7.179650121886674,201.11709987378333,Karnataka,Post-Monsoon,54.73
rice,85,51,44,23.204375445562114,82.96532170821635,6.172029342661381,193.0515800948122,Tamil Nadu,Kharif,232.88
rice,96,48,44,21.29336624111602,85.866287791536,5.872642757606123,234.89672768442574,Tamil Nadu,Rabi,54.96
maize,64,50,16,19.53004194998897,65.9248322321279,6.287931139819168,72.05585340522595,Karnataka,Post-Monsoon,291.54
jute,71,58,36,24.926382124758693,81.43761447938894,6.084727720633127,227.67465071684262,Karnataka,Zaid,45.21
cotton,121,53,24,24.390737605921174,75.89055980463787,7.261551826766247,78.64358107176851,Maharashtra,Rabi,188.42
rice,90,54,38,25.452982066793368,82.94635142218779,7.3054459002907315,296.363369413798,Uttar Pradesh,Post-Monsoon,92.7
maize,90,49,18,23.467351747409527,65.63456190177968,7.328248818405267,113.76754651513818,Punjab,Zaid,54.37
jute,68,45,42,27.41834788926667,89.90715648444746,6.505402585947423,201.5248705781926,Maharashtra,Rabi,294.16
coffee,93,32,28,23.055735947674805,67.20793641579853,7.01722606454652,176.924931348644,Andhra Pradesh,Rabi,254.03
coffee,90,26,29,26.411864354518666,69.41159602218255,7.340941205081566,177.8640615044436,Andhra Pradesh,Post-Monsoon,26.03
cotton,107,53,22,27.311589513202776,80.6652984629871,6.247917986906873,81.3868940269581,Tamil Nadu,Kharif,266.23
maize,91,46,17,18.387188463369668,67.2778305015859,5.966205395997758,119.42310433073135,Tamil Nadu,Zaid,38.23
rice,63,39,39,28.82463062547933,76.82894699008598,6.073131532010233,202.2433853955284,West Bengal,Rabi,243.84
coffee,80,35,33,22.66011250692087,63.63140977358751,7.128309157254354,122.02840246685993,Karnataka,Rabi,95.39
jute,75,49,40,24.64661824326299,89.8024990455238,7.053166478317536,188.7659601354029,West Bengal,Rabi,231.08
jute,85,52,35,27.801303501458246,78.45410542693034,7.451616385789949,203.0751408035465,Karnataka,Kharif,178.12
maize,77,59,17,27.200223800683034,62.998995280454,5.763953633196176,118.53793757396923,Punjab,Kharif,163.66
jute,93,47,44,23.751075714771734,85.28413671755132,6.566556622905896,178.16184379935925,Karnataka,Zaid,70.01
rice,91,57,37,25.425693728622853,89.90509740545167,5.499369236794629,254.06097364063638,Tamil Nadu,Post-Monsoon,96.58
rice,80,37,39,26.87917053464956,86.48587811911713,6.9322918545312024,296.46512521103455,Karnataka,Post-Monsoon,254.61
jute,62,39,39,28.375929120168003,86.65359560286748,6.184563364410852,150.66323259246616,Maharashtra,Post-Monsoon,132.39
cotton,121,51,15,22.713173882312407,79.93528917630626,6.294578733532955,76.78196215925345,Uttar Pradesh,Rabi,98.99
jute,83,57,36,29.773383669326105,75.34326544055365,7.4225993982550005,171.62248431298218,Uttar Pradesh,Rabi,142.68
coffee,91,21,27,25.235486963506233,51.8765367584996,7.213766028677802,184.03052252667277,West Bengal,Zaid,243.29
cotton,106,44,23,30.33724202076551,82.77773483833337,6.570913993263589,88.85701505713625,Karnataka,Post-Monsoon,76.83
cotton,129,51,18,24.508154663525545,78.19470752354138,7.256492367262544,104.68096222508657,Punjab,Zaid,28.12
rice,99,44,40,20.36749030850276,78.10491155261334,5.789396846587357,189.3409698772565,Maharashtra,Kharif,130.72
coffee,114,28,25,26.526812249873046,60.58028418564568,6.517085793602661,149.50448505278572,Uttar Pradesh,Post-Monsoon,52.57
cotton,137,54,15,30.627456215949735,73.98397279848136,7.177338567862602,62.083602566365116,Uttar Pradesh,Kharif,41.67
jute,87,48,35,26.381857436664227,83.15272582571893,7.150603910191021,238.38579865433599,West Bengal,Post-Monsoon,245.18
